State,Date,Year,Month,Unemployment_Rate,Information,Professional_and_Tech_Services,Leisure_and_Hospitality,Other_Services,Total_Tech_Employment_Thousands
Arkansas,2017-07-01,2017,7,3.7,,215.6,1000.6,807.9,215.6
Arkansas,2017-08-01,2017,8,3.7,,215.8,1012.5,813.1,215.8
Arkansas,2017-09-01,2017,9,3.8,,216.5,1029.1,817.5,216.5
Arkansas,2017-10-01,2017,10,3.8,,215.9,1029.5,818.9,215.9
Arkansas,2017-11-01,2017,11,3.8,,216.4,1032.9,821.9,216.4
Arkansas,2017-12-01,2017,12,3.8,,216.4,1032.4,821.8,216.4
Arkansas,2018-01-01,2018,1,3.8,,213.2,1012.0,805.2,213.2
Arkansas,2018-02-01,2018,2,3.8,,214.9,1020.0,810.7,214.9
Arkansas,2018-03-01,2018,3,3.7,,215.5,1025.8,815.6,215.5
Arkansas,2018-04-01,2018,4,3.7,,215.3,1030.8,821.3,215.3
Arkansas,2018-05-01,2018,5,3.6,,216.7,1035.2,825.6,216.7
Arkansas,2018-06-01,2018,6,3.6,,218.2,1023.9,819.5,218.2
Arkansas,2018-07-01,2018,7,3.5,,218.7,1011.0,818.4,218.7
Arkansas,2018-08-01,2018,8,3.5,,218.8,1023.1,824.0,218.8
Arkansas,2018-09-01,2018,9,3.6,,219.4,1037.6,826.8,219.4
Arkansas,2018-10-01,2018,10,3.6,,219.6,1039.7,829.1,219.6
Arkansas,2018-11-01,2018,11,3.7,,219.5,1043.8,832.4,219.5
Arkansas,2018-12-01,2018,12,3.7,,220.3,1041.5,831.6,220.3
Arkansas,2019-01-01,2019,1,3.7,,218.3,1024.1,818.1,218.3
Arkansas,2019-02-01,2019,2,3.6,,219.2,1030.7,822.3,219.2
Arkansas,2019-03-01,2019,3,3.5,,219.7,1034.1,824.8,219.7
Arkansas,2019-04-01,2019,4,3.4,,220.2,1038.9,829.8,220.2
Arkansas,2019-05-01,2019,5,3.4,,220.8,1040.3,831.3,220.8
Arkansas,2019-06-01,2019,6,3.4,,221.9,1028.8,826.0,221.9
Arkansas,2019-07-01,2019,7,3.4,,221.3,1013.9,823.5,221.3
Arkansas,2019-08-01,2019,8,3.5,,221.7,1025.0,827.7,221.7
Arkansas,2019-09-01,2019,9,3.5,,221.2,1037.7,830.2,221.2
Arkansas,2019-10-01,2019,10,3.5,,222.1,1044.7,835.2,222.1
Arkansas,2019-11-01,2019,11,3.5,,221.2,1051.4,841.6,221.2
Arkansas,2019-12-01,2019,12,3.5,,221.0,1050.8,841.6,221.0
Arkansas,2020-01-01,2020,1,3.5,,218.6,1034.3,828.8,218.6
Arkansas,2020-02-01,2020,2,3.6,,218.4,1039.2,832.1,218.4
Arkansas,2020-03-01,2020,3,4.8,,218.3,1039.2,831.0,218.3
Arkansas,2020-04-01,2020,4,10.1,,206.3,937.5,732.6,206.3
Arkansas,2020-05-01,2020,5,8.9,,209.7,965.2,763.4,209.7
Arkansas,2020-06-01,2020,6,7.9,,211.4,978.4,779.8,211.4
Arkansas,2020-07-01,2020,7,7.3,,210.1,969.9,783.5,210.1
Arkansas,2020-08-01,2020,8,6.4,,212.5,988.8,793.2,212.5
Arkansas,2020-09-01,2020,9,5.9,,213.7,1002.1,797.7,213.7
Arkansas,2020-10-01,2020,10,5.4,,214.7,1013.7,808.7,214.7
Arkansas,2020-11-01,2020,11,5.1,,215.1,1019.5,815.2,215.1
Arkansas,2020-12-01,2020,12,5.0,,215.9,1012.5,808.5,215.9
Arkansas,2021-01-01,2021,1,4.9,,213.8,1003.4,802.4,213.8
Arkansas,2021-02-01,2021,2,4.8,,213.0,1002.7,800.6,213.0
Arkansas,2021-03-01,2021,3,4.7,,216.6,1014.8,811.4,216.6
Arkansas,2021-04-01,2021,4,4.6,,216.7,1019.6,816.5,216.7
Arkansas,2021-05-01,2021,5,4.4,,216.4,1022.4,820.2,216.4
Arkansas,2021-06-01,2021,6,4.2,,218.2,1015.8,819.2,218.2
Arkansas,2021-07-01,2021,7,4.0,,218.8,1000.0,815.9,218.8
Arkansas,2021-08-01,2021,8,3.7,,218.5,1012.7,822.4,218.5
Arkansas,2021-09-01,2021,9,3.5,,218.9,1022.9,821.6,218.9
Arkansas,2021-10-01,2021,10,3.3,,220.4,1039.9,837.0,220.4
Arkansas,2021-11-01,2021,11,3.2,,220.4,1044.2,841.5,220.4
Arkansas,2021-12-01,2021,12,3.2,,221.5,1043.1,841.1,221.5
Arkansas,2022-01-01,2022,1,3.2,,218.5,1029.8,829.2,218.5
Arkansas,2022-02-01,2022,2,3.2,,221.2,1040.8,839.0,221.2
Arkansas,2022-03-01,2022,3,3.2,,222.0,1044.2,841.7,222.0
Arkansas,2022-04-01,2022,4,3.2,,223.0,1052.6,849.9,223.0
Arkansas,2022-05-01,2022,5,3.2,,224.6,1056.7,854.3,224.6
Arkansas,2022-06-01,2022,6,3.2,,226.5,1050.0,853.1,226.5
Arkansas,2022-07-01,2022,7,3.2,,228.0,1040.3,854.0,228.0
Arkansas,2022-08-01,2022,8,3.2,,228.2,1053.7,861.2,228.2
Arkansas,2022-09-01,2022,9,3.2,,229.5,1069.0,865.5,229.5
Arkansas,2022-10-01,2022,10,3.2,,229.7,1073.8,868.1,229.7
Arkansas,2022-11-01,2022,11,3.1,,228.9,1079.1,872.9,228.9
Arkansas,2022-12-01,2022,12,3.0,,229.0,1077.7,872.0,229.0
Arkansas,2023-01-01,2023,1,2.9,,227.9,1064.6,861.3,227.9
Arkansas,2023-02-01,2023,2,2.9,,228.7,1070.0,864.8,228.7
Arkansas,2023-03-01,2023,3,2.9,,229.3,1077.2,870.5,229.3
Arkansas,2023-04-01,2023,4,2.9,,230.0,1080.2,873.4,230.0
Arkansas,2023-05-01,2023,5,3.0,,231.0,1084.5,877.4,231.0
Arkansas,2023-06-01,2023,6,3.0,,233.9,1076.3,874.8,233.9
Arkansas,2023-07-01,2023,7,3.2,,232.4,1058.7,868.5,232.4
Arkansas,2023-08-01,2023,8,3.3,,232.6,1069.3,874.2,232.6
Arkansas,2023-09-01,2023,9,3.4,,233.2,1086.5,879.3,233.2
Arkansas,2023-10-01,2023,10,3.4,,233.0,1091.0,883.0,233.0
Arkansas,2023-11-01,2023,11,3.5,,232.9,1093.7,885.4,232.9
Arkansas,2023-12-01,2023,12,3.5,,233.3,1096.0,887.7,233.3
Arkansas,2024-01-01,2024,1,3.4,,230.4,1076.3,870.7,230.4
Arkansas,2024-02-01,2024,2,3.4,,231.9,1085.9,878.2,231.9
Arkansas,2024-03-01,2024,3,3.4,,234.0,1093.6,884.0,234.0
Arkansas,2024-04-01,2024,4,3.4,,233.5,1095.3,886.6,233.5
Arkansas,2024-05-01,2024,5,3.4,,234.0,1098.5,889.5,234.0
Arkansas,2024-06-01,2024,6,3.4,,236.0,1090.2,886.3,236.0
Arkansas,2024-07-01,2024,7,3.5,,235.5,1075.4,883.1,235.5
Arkansas,2024-08-01,2024,8,3.5,,235.6,1087.5,889.4,235.6
Arkansas,2024-09-01,2024,9,3.5,,235.9,1101.8,893.0,235.9
Arkansas,2024-10-01,2024,10,3.6,,234.4,1108.3,897.6,234.4
Arkansas,2024-11-01,2024,11,3.7,,233.6,1113.0,901.9,233.6
Arkansas,2024-12-01,2024,12,3.7,,233.9,1111.6,901.9,233.9
Arkansas,2025-01-01,2025,1,3.8,,230.5,1093.7,887.1,230.5
Arkansas,2025-02-01,2025,2,3.8,,231.0,1101.0,892.5,231.0
Arkansas,2025-03-01,2025,3,3.9,,231.7,1106.7,897.5,231.7
Arkansas,2025-04-01,2025,4,3.9,,230.7,1113.2,903.6,230.7
Arkansas,2025-05-01,2025,5,4.0,,230.9,1115.1,905.3,230.9
Arkansas,2025-06-01,2025,6,4.0,,231.8,1104.2,900.9,231.8
Arkansas,2025-07-01,2025,7,4.1,,230.8,1089.8,898.0,230.8
Arkansas,2025-08-01,2025,8,4.2,,230.3,1101.6,903.8,230.3
Arkansas,2025-09-01,2025,9,4.2,,230.2,1113.1,905.5,230.2
Arkansas,2025-10-01,2025,10,,,230.6,1118.0,910.2,230.6
Arkansas,2025-11-01,2025,11,4.3,,229.5,1119.1,910.8,229.5
Arkansas,2025-12-01,2025,12,4.3,,230.0,1121.2,913.8,230.0
California,2016-01-01,2016,1,5.7,13659.3,2032.4,14117.7,11626.9,15691.699999999999
California,2016-02-01,2016,2,5.6,13748.3,2047.3,14214.0,11701.0,15795.599999999999
California,2016-03-01,2016,3,5.6,13742.2,2042.3,14240.7,11699.9,15784.5
California,2016-04-01,2016,4,5.5,13882.8,2063.3,14366.8,11819.5,15946.099999999999
California,2016-05-01,2016,5,5.5,13920.5,2073.7,14407.0,11846.8,15994.2
California,2016-06-01,2016,6,5.5,13922.9,2087.6,14380.1,11835.3,16010.5
California,2016-07-01,2016,7,5.5,14011.6,2117.8,14275.5,11893.8,16129.400000000001
California,2016-08-01,2016,8,5.5,14056.1,2125.2,14344.1,11930.9,16181.3
California,2016-09-01,2016,9,5.5,14057.6,2118.4,14432.5,11939.2,16176.0
California,2016-10-01,2016,10,5.5,14135.7,2107.3,14585.5,12028.4,16243.0
California,2016-11-01,2016,11,5.4,14208.5,2094.8,14690.9,12113.7,16303.3
California,2016-12-01,2016,12,5.4,14223.6,2084.7,14708.1,12138.9,16308.3
California,2017-01-01,2017,1,5.3,13918.4,2039.2,14422.7,11879.2,15957.6
California,2017-02-01,2017,2,5.1,14016.3,2056.6,14525.0,11959.7,16072.9
California,2017-03-01,2017,3,5.0,14084.5,2074.9,14595.7,12009.6,16159.4
California,2017-04-01,2017,4,5.0,14138.7,2085.8,14642.3,12052.9,16224.5
California,2017-05-01,2017,5,4.9,14219.7,2106.7,14716.3,12113.0,16326.400000000001
California,2017-06-01,2017,6,4.8,14278.9,2131.2,14741.7,12147.7,16410.1
California,2017-07-01,2017,7,4.8,14309.0,2149.9,14571.2,12159.1,16458.9
California,2017-08-01,2017,8,4.8,14368.7,2163.1,14639.8,12205.6,16531.8
California,2017-09-01,2017,9,4.7,14365.4,2159.9,14728.7,12205.5,16525.3
California,2017-10-01,2017,10,4.6,14451.3,2154.3,14887.0,12297.0,16605.6
California,2017-11-01,2017,11,4.5,14541.2,2144.5,15006.0,12396.7,16685.7
California,2017-12-01,2017,12,4.5,14575.6,2142.7,15033.1,12432.9,16718.3
California,2018-01-01,2018,1,4.4,14293.4,2110.8,14756.6,12182.6,16404.2
California,2018-02-01,2018,2,4.3,14400.9,2139.5,14856.1,12261.4,16540.4
California,2018-03-01,2018,3,4.3,14432.3,2136.3,14910.7,12296.0,16568.6
California,2018-04-01,2018,4,4.2,14464.5,2148.4,14937.6,12316.1,16612.9
California,2018-05-01,2018,5,4.2,14515.2,2163.2,14982.7,12352.0,16678.4
California,2018-06-01,2018,6,4.2,14574.9,2184.6,15016.5,12390.3,16759.5
California,2018-07-01,2018,7,4.2,14610.1,2206.0,14833.4,12404.1,16816.1
California,2018-08-01,2018,8,4.2,14681.4,2217.0,14930.2,12464.4,16898.4
California,2018-09-01,2018,9,4.2,14648.8,2212.2,14985.3,12436.6,16861.0
California,2018-10-01,2018,10,4.3,14758.1,2209.0,15160.9,12549.1,16967.1
California,2018-11-01,2018,11,4.3,14838.8,2194.0,15278.9,12644.8,17032.8
California,2018-12-01,2018,12,4.3,14860.8,2183.8,15304.5,12677.0,17044.6
California,2019-01-01,2019,1,4.3,14548.0,2143.2,14999.4,12404.8,16691.2
California,2019-02-01,2019,2,4.3,14635.3,2154.8,15095.2,12480.5,16790.1
California,2019-03-01,2019,3,4.2,14671.8,2169.8,15138.5,12502.0,16841.6
California,2019-04-01,2019,4,4.1,14701.6,2178.6,15163.1,12523.0,16880.2
California,2019-05-01,2019,5,4.0,14754.4,2193.5,15211.0,12560.9,16947.9
California,2019-06-01,2019,6,4.0,14810.0,2214.4,15232.6,12595.6,17024.4
California,2019-07-01,2019,7,4.0,14847.4,2230.2,15083.5,12617.2,17077.6
California,2019-08-01,2019,8,4.0,14918.8,2243.3,15166.5,12675.5,17162.1
California,2019-09-01,2019,9,4.0,14880.7,2234.2,15201.0,12646.5,17114.9
California,2019-10-01,2019,10,4.0,14991.6,2228.2,15381.7,12763.4,17219.8
California,2019-11-01,2019,11,4.1,15119.0,2219.5,15539.8,12899.5,17338.5
California,2019-12-01,2019,12,4.1,15111.7,2201.2,15535.9,12910.5,17312.9
California,2020-01-01,2020,1,4.3,14861.4,2175.6,15306.1,12685.8,17037.0
California,2020-02-01,2020,2,4.4,14968.0,2197.8,15405.7,12770.2,17165.8
California,2020-03-01,2020,3,5.5,14787.7,2178.9,15260.2,12608.8,16966.600000000002
California,2020-04-01,2020,4,16.1,12359.0,1919.4,13001.6,10439.6,14278.4
California,2020-05-01,2020,5,15.8,12648.9,2033.9,13094.3,10615.0,14682.8
California,2020-06-01,2020,6,13.8,13180.3,2094.3,13540.6,11086.0,15274.599999999999
California,2020-07-01,2020,7,13.1,13258.8,2096.3,13475.8,11162.5,15355.099999999999
California,2020-08-01,2020,8,11.8,13317.5,2110.8,13593.8,11206.7,15428.3
California,2020-09-01,2020,9,9.9,13425.8,2107.0,13761.2,11318.8,15532.8
California,2020-10-01,2020,10,9.3,13778.5,2122.5,14117.0,11656.0,15901.0
California,2020-11-01,2020,11,9.0,13920.5,2112.6,14270.1,11807.9,16033.1
California,2020-12-01,2020,12,9.0,13810.8,2105.9,14154.9,11704.9,15916.699999999999
California,2021-01-01,2021,1,8.7,13407.8,2068.2,13767.2,11339.6,15476.0
California,2021-02-01,2021,2,8.6,13709.3,2095.5,14048.5,11613.8,15804.8
California,2021-03-01,2021,3,8.5,13833.4,2109.3,14178.6,11724.1,15942.7
California,2021-04-01,2021,4,8.4,14021.2,2126.2,14369.8,11895.0,16147.400000000001
California,2021-05-01,2021,5,8.0,14147.8,2135.0,14507.7,12012.8,16282.8
California,2021-06-01,2021,6,7.9,14205.3,2144.5,14553.8,12060.8,16349.8
California,2021-07-01,2021,7,7.4,14402.2,2171.7,14595.9,12230.5,16573.9
California,2021-08-01,2021,8,7.0,14494.7,2176.0,14729.9,12318.7,16670.7
California,2021-09-01,2021,9,6.5,14440.4,2163.0,14762.1,12277.4,16603.4
California,2021-10-01,2021,10,6.1,14801.5,2186.3,15137.7,12615.2,16987.8
California,2021-11-01,2021,11,5.7,14932.5,2183.6,15288.1,12748.9,17116.1
California,2021-12-01,2021,12,5.4,14974.0,2173.2,15332.6,12800.8,17147.2
California,2022-01-01,2022,1,5.2,14672.6,2148.0,15034.5,12524.6,16820.6
California,2022-02-01,2022,2,4.8,14902.6,2187.8,15235.5,12714.8,17090.4
California,2022-03-01,2022,3,4.5,14952.8,2201.9,15297.4,12750.9,17154.7
California,2022-04-01,2022,4,4.3,15060.6,2214.6,15403.1,12846.0,17275.2
California,2022-05-01,2022,5,4.1,15111.4,2225.2,15456.0,12886.2,17336.6
California,2022-06-01,2022,6,4.0,15136.1,2242.9,15462.1,12893.2,17379.0
California,2022-07-01,2022,7,3.9,15211.9,2263.2,15365.6,12948.7,17475.1
California,2022-08-01,2022,8,3.8,15267.6,2268.8,15444.0,12998.8,17536.4
California,2022-09-01,2022,9,4.0,15238.9,2263.0,15491.6,12975.9,17501.9
California,2022-10-01,2022,10,4.1,15335.7,2253.9,15637.7,13081.8,17589.600000000002
California,2022-11-01,2022,11,4.3,15382.9,2229.5,15754.8,13153.4,17612.4
California,2022-12-01,2022,12,4.4,15365.9,2219.3,15741.0,13146.6,17585.2
California,2023-01-01,2023,1,4.4,15012.5,2160.7,15424.9,12851.8,17173.2
California,2023-02-01,2023,2,4.5,15115.0,2203.2,15498.5,12911.8,17318.2
California,2023-03-01,2023,3,4.5,15102.1,2192.2,15520.2,12909.9,17294.3
California,2023-04-01,2023,4,4.5,15145.5,2207.1,15558.9,12938.4,17352.6
California,2023-05-01,2023,5,4.6,15221.6,2219.6,15647.6,13002.0,17441.2
California,2023-06-01,2023,6,4.6,15219.8,2236.7,15628.3,12983.1,17456.5
California,2023-07-01,2023,7,4.7,15220.5,2242.1,15453.9,12978.4,17462.6
California,2023-08-01,2023,8,4.8,15263.5,2249.5,15528.3,13014.0,17513.0
California,2023-09-01,2023,9,4.9,15253.3,2246.5,15596.7,13006.8,17499.8
California,2023-10-01,2023,10,5.0,15322.1,2237.5,15719.2,13084.6,17559.6
California,2023-11-01,2023,11,5.0,15364.7,2211.4,15831.1,13153.3,17576.100000000002
California,2023-12-01,2023,12,5.1,15377.3,2201.3,15853.9,13176.0,17578.6
California,2024-01-01,2024,1,5.1,15199.2,2176.9,15682.6,13022.3,17376.100000000002
California,2024-02-01,2024,2,5.1,15191.5,2166.9,15700.6,13024.6,17358.4
California,2024-03-01,2024,3,5.2,15198.4,2169.6,15735.6,13028.8,17368.0
California,2024-04-01,2024,4,5.2,15226.7,2179.2,15764.7,13047.5,17405.9
California,2024-05-01,2024,5,5.2,15255.1,2184.1,15804.1,13071.0,17439.2
California,2024-06-01,2024,6,5.3,15223.2,2197.8,15745.1,13025.4,17421.0
California,2024-07-01,2024,7,5.4,15296.6,2210.9,15626.7,13085.7,17507.5
California,2024-08-01,2024,8,5.4,15330.8,2208.6,15699.0,13122.2,17539.399999999998
California,2024-09-01,2024,9,5.4,15266.4,2196.1,15742.5,13070.3,17462.5
California,2024-10-01,2024,10,5.4,15441.3,2188.3,15976.7,13253.0,17629.6
California,2024-11-01,2024,11,5.4,15486.6,2168.7,16065.3,13317.9,17655.3
California,2024-12-01,2024,12,5.4,15413.3,2146.7,16003.3,13266.6,17560.0
California,2025-01-01,2025,1,5.4,15122.8,2111.8,15746.2,13011.0,17234.6
California,2025-02-01,2025,2,5.4,15189.9,2114.6,15798.2,13075.3,17304.5
California,2025-03-01,2025,3,5.4,15191.5,2111.6,15833.5,13079.9,17303.1
California,2025-04-01,2025,4,5.4,15309.2,2132.6,15938.6,13176.6,17441.8
California,2025-05-01,2025,5,5.5,15356.1,2139.9,15981.9,13216.2,17496.0
California,2025-06-01,2025,6,5.5,15302.2,2146.6,15905.1,13155.6,17448.8
California,2025-07-01,2025,7,5.5,15342.2,2154.5,15752.7,13187.7,17496.7
California,2025-08-01,2025,8,5.5,15411.6,2158.2,15824.1,13253.4,17569.8
California,2025-09-01,2025,9,5.5,15338.5,2141.8,15824.7,13196.7,17480.3
California,2025-10-01,2025,10,,15479.5,2138.9,16013.7,13340.6,17618.4
California,2025-11-01,2025,11,5.5,15533.9,2121.3,16105.6,13412.6,17655.2
California,2025-12-01,2025,12,5.5,15527.1,2108.6,16104.3,13418.5,17635.7
Colorado,2016-01-01,2016,1,3.3,,,,,0.0
Colorado,2016-02-01,2016,2,3.3,,,,,0.0
Colorado,2016-03-01,2016,3,3.3,,,,,0.0
Colorado,2016-04-01,2016,4,3.3,,,,,0.0
Colorado,2016-05-01,2016,5,3.3,,,,,0.0
Colorado,2016-06-01,2016,6,3.2,,,,,0.0
Colorado,2016-07-01,2016,7,3.2,,,,,0.0
Colorado,2016-08-01,2016,8,3.1,,,,,0.0
Colorado,2016-09-01,2016,9,3.0,,,,,0.0
Colorado,2016-10-01,2016,10,2.9,,,,,0.0
Colorado,2016-11-01,2016,11,2.8,,,,,0.0
Colorado,2016-12-01,2016,12,2.7,,,,,0.0
Colorado,2017-01-01,2017,1,2.6,,,,,0.0
Colorado,2017-02-01,2017,2,2.5,,,,,0.0
Colorado,2017-03-01,2017,3,2.4,,,,,0.0
Colorado,2017-04-01,2017,4,2.4,,,,,0.0
Colorado,2017-05-01,2017,5,2.4,,,,,0.0
Colorado,2017-06-01,2017,6,2.5,,,,,0.0
Colorado,2017-07-01,2017,7,2.6,,,,,0.0
Colorado,2017-08-01,2017,8,2.7,,,,,0.0
Colorado,2017-09-01,2017,9,2.8,,,,,0.0
Colorado,2017-10-01,2017,10,2.8,,,,,0.0
Colorado,2017-11-01,2017,11,2.8,,,,,0.0
Colorado,2017-12-01,2017,12,2.9,,,,,0.0
Colorado,2018-01-01,2018,1,2.9,,,,,0.0
Colorado,2018-02-01,2018,2,2.9,,,,,0.0
Colorado,2018-03-01,2018,3,2.9,,,,,0.0
Colorado,2018-04-01,2018,4,3.0,,,,,0.0
Colorado,2018-05-01,2018,5,3.0,,,,,0.0
Colorado,2018-06-01,2018,6,3.1,,,,,0.0
Colorado,2018-07-01,2018,7,3.1,,,,,0.0
Colorado,2018-08-01,2018,8,3.1,,,,,0.0
Colorado,2018-09-01,2018,9,3.1,,,,,0.0
Colorado,2018-10-01,2018,10,3.1,,,,,0.0
Colorado,2018-11-01,2018,11,3.1,,,,,0.0
Colorado,2018-12-01,2018,12,3.0,,,,,0.0
Colorado,2019-01-01,2019,1,3.0,,,,,0.0
Colorado,2019-02-01,2019,2,2.9,,,,,0.0
Colorado,2019-03-01,2019,3,2.8,,,,,0.0
Colorado,2019-04-01,2019,4,2.6,,,,,0.0
Colorado,2019-05-01,2019,5,2.6,,,,,0.0
Colorado,2019-06-01,2019,6,2.5,,,,,0.0
Colorado,2019-07-01,2019,7,2.5,,,,,0.0
Colorado,2019-08-01,2019,8,2.5,,,,,0.0
Colorado,2019-09-01,2019,9,2.5,,,,,0.0
Colorado,2019-10-01,2019,10,2.6,,,,,0.0
Colorado,2019-11-01,2019,11,2.7,,,,,0.0
Colorado,2019-12-01,2019,12,2.8,,,,,0.0
Colorado,2020-01-01,2020,1,3.0,,,,,0.0
Colorado,2020-02-01,2020,2,3.2,,,,,0.0
Colorado,2020-03-01,2020,3,3.4,,,,,0.0
Colorado,2020-04-01,2020,4,11.2,,,,,0.0
Colorado,2020-05-01,2020,5,11.7,,,,,0.0
Colorado,2020-06-01,2020,6,11.2,,,,,0.0
Colorado,2020-07-01,2020,7,6.5,,,,,0.0
Colorado,2020-08-01,2020,8,6.2,,,,,0.0
Colorado,2020-09-01,2020,9,6.3,,,,,0.0
Colorado,2020-10-01,2020,10,6.2,,,,,0.0
Colorado,2020-11-01,2020,11,6.2,,,,,0.0
Colorado,2020-12-01,2020,12,6.4,,,,,0.0
Colorado,2021-01-01,2021,1,6.3,,,,,0.0
Colorado,2021-02-01,2021,2,6.3,,,,,0.0
Colorado,2021-03-01,2021,3,6.2,,,,,0.0
Colorado,2021-04-01,2021,4,6.2,,,,,0.0
Colorado,2021-05-01,2021,5,6.0,,,,,0.0
Colorado,2021-06-01,2021,6,5.9,,,,,0.0
Colorado,2021-07-01,2021,7,5.7,,,,,0.0
Colorado,2021-08-01,2021,8,5.4,,,,,0.0
Colorado,2021-09-01,2021,9,4.9,,,,,0.0
Colorado,2021-10-01,2021,10,4.6,,,,,0.0
Colorado,2021-11-01,2021,11,4.4,,,,,0.0
Colorado,2021-12-01,2021,12,4.2,,,,,0.0
Colorado,2022-01-01,2022,1,4.0,,,,,0.0
Colorado,2022-02-01,2022,2,3.6,,,,,0.0
Colorado,2022-03-01,2022,3,3.3,,,,,0.0
Colorado,2022-04-01,2022,4,3.1,,,,,0.0
Colorado,2022-05-01,2022,5,3.0,,,,,0.0
Colorado,2022-06-01,2022,6,2.9,,,,,0.0
Colorado,2022-07-01,2022,7,2.7,,,,,0.0
Colorado,2022-08-01,2022,8,2.6,,,,,0.0
Colorado,2022-09-01,2022,9,2.8,,,,,0.0
Colorado,2022-10-01,2022,10,2.9,,,,,0.0
Colorado,2022-11-01,2022,11,2.9,,,,,0.0
Colorado,2022-12-01,2022,12,3.0,,,,,0.0
Colorado,2023-01-01,2023,1,3.0,,,,,0.0
Colorado,2023-02-01,2023,2,3.0,,,,,0.0
Colorado,2023-03-01,2023,3,3.1,,,,,0.0
Colorado,2023-04-01,2023,4,3.1,,,,,0.0
Colorado,2023-05-01,2023,5,3.2,,,,,0.0
Colorado,2023-06-01,2023,6,3.2,,,,,0.0
Colorado,2023-07-01,2023,7,3.3,,,,,0.0
Colorado,2023-08-01,2023,8,3.3,,,,,0.0
Colorado,2023-09-01,2023,9,3.4,,,,,0.0
Colorado,2023-10-01,2023,10,3.5,,,,,0.0
Colorado,2023-11-01,2023,11,3.6,,,,,0.0
Colorado,2023-12-01,2023,12,3.7,,,,,0.0
Colorado,2024-01-01,2024,1,3.8,,,,,0.0
Colorado,2024-02-01,2024,2,3.9,,,,,0.0
Colorado,2024-03-01,2024,3,3.9,,,,,0.0
Colorado,2024-04-01,2024,4,4.0,,,,,0.0
Colorado,2024-05-01,2024,5,4.1,,,,,0.0
Colorado,2024-06-01,2024,6,4.1,,,,,0.0
Colorado,2024-07-01,2024,7,4.2,,,,,0.0
Colorado,2024-08-01,2024,8,4.3,,,,,0.0
Colorado,2024-09-01,2024,9,4.3,,,,,0.0
Colorado,2024-10-01,2024,10,4.3,,,,,0.0
Colorado,2024-11-01,2024,11,4.3,,,,,0.0
Colorado,2024-12-01,2024,12,4.3,,,,,0.0
Colorado,2025-01-01,2025,1,4.3,,,,,0.0
Colorado,2025-02-01,2025,2,4.3,,,,,0.0
Colorado,2025-03-01,2025,3,4.2,,,,,0.0
Colorado,2025-04-01,2025,4,4.2,,,,,0.0
Colorado,2025-05-01,2025,5,4.1,,,,,0.0
Colorado,2025-06-01,2025,6,4.0,,,,,0.0
Colorado,2025-07-01,2025,7,3.9,,,,,0.0
Colorado,2025-08-01,2025,8,3.9,,,,,0.0
Colorado,2025-09-01,2025,9,3.8,,,,,0.0
Colorado,2025-10-01,2025,10,,,,,,0.0
Colorado,2025-11-01,2025,11,3.8,,,,,0.0
Colorado,2025-12-01,2025,12,3.8,,,,,0.0
Connecticut,2016-01-01,2016,1,5.3,,,,,0.0
Connecticut,2016-02-01,2016,2,5.2,,,,,0.0
Connecticut,2016-03-01,2016,3,5.1,,,,,0.0
Connecticut,2016-04-01,2016,4,5.0,,,,,0.0
Connecticut,2016-05-01,2016,5,5.0,,,,,0.0
Connecticut,2016-06-01,2016,6,4.9,,,,,0.0
Connecticut,2016-07-01,2016,7,4.8,,,,,0.0
Connecticut,2016-08-01,2016,8,4.7,,,,,0.0
Connecticut,2016-09-01,2016,9,4.7,,,,,0.0
Connecticut,2016-10-01,2016,10,4.6,,,,,0.0
Connecticut,2016-11-01,2016,11,4.6,,,,,0.0
Connecticut,2016-12-01,2016,12,4.6,,,,,0.0
Connecticut,2017-01-01,2017,1,4.6,,,,,0.0
Connecticut,2017-02-01,2017,2,4.5,,,,,0.0
Connecticut,2017-03-01,2017,3,4.5,,,,,0.0
Connecticut,2017-04-01,2017,4,4.5,,,,,0.0
Connecticut,2017-05-01,2017,5,4.4,,,,,0.0
Connecticut,2017-06-01,2017,6,4.4,,,,,0.0
Connecticut,2017-07-01,2017,7,4.4,,,,,0.0
Connecticut,2017-08-01,2017,8,4.4,,,,,0.0
Connecticut,2017-09-01,2017,9,4.3,,,,,0.0
Connecticut,2017-10-01,2017,10,4.3,,,,,0.0
Connecticut,2017-11-01,2017,11,4.3,,,,,0.0
Connecticut,2017-12-01,2017,12,4.3,,,,,0.0
Connecticut,2018-01-01,2018,1,4.2,,,,,0.0
Connecticut,2018-02-01,2018,2,4.2,,,,,0.0
Connecticut,2018-03-01,2018,3,4.1,,,,,0.0
Connecticut,2018-04-01,2018,4,4.0,,,,,0.0
Connecticut,2018-05-01,2018,5,3.9,,,,,0.0
Connecticut,2018-06-01,2018,6,3.9,,,,,0.0
Connecticut,2018-07-01,2018,7,3.8,,,,,0.0
Connecticut,2018-08-01,2018,8,3.8,,,,,0.0
Connecticut,2018-09-01,2018,9,3.8,,,,,0.0
Connecticut,2018-10-01,2018,10,3.7,,,,,0.0
Connecticut,2018-11-01,2018,11,3.7,,,,,0.0
Connecticut,2018-12-01,2018,12,3.7,,,,,0.0
Connecticut,2019-01-01,2019,1,3.7,,,,,0.0
Connecticut,2019-02-01,2019,2,3.6,,,,,0.0
Connecticut,2019-03-01,2019,3,3.5,,,,,0.0
