State,Date,Year,Month,Unemployment_Rate,Information,Professional_and_Tech_Services,Leisure_and_Hospitality,Total_Tech_Employment_Thousands
South Carolina,2021-08-01,2021,8,3.8,1805.4,360.1,1805.4,2165.5
South Carolina,2021-09-01,2021,9,3.6,1795.2,359.8,1803.5,2155.0
South Carolina,2021-10-01,2021,10,3.5,1822.2,362.7,1830.9,2184.9
South Carolina,2021-11-01,2021,11,3.4,1836.2,364.5,1844.1,2200.7
South Carolina,2021-12-01,2021,12,3.3,1841.1,367.6,1844.5,2208.7
South Carolina,2022-01-01,2022,1,3.3,1815.1,364.9,1810.9,2180.0
South Carolina,2022-02-01,2022,2,3.2,1841.8,369.9,1839.6,2211.7
South Carolina,2022-03-01,2022,3,3.2,1843.4,371.8,1840.8,2215.2000000000003
South Carolina,2022-04-01,2022,4,3.2,1868.0,373.7,1863.9,2241.7
South Carolina,2022-05-01,2022,5,3.2,1880.0,373.8,1875.3,2253.8
South Carolina,2022-06-01,2022,6,3.2,1884.3,376.2,1873.9,2260.5
South Carolina,2022-07-01,2022,7,3.2,1897.5,377.7,1877.0,2275.2
South Carolina,2022-08-01,2022,8,3.2,1900.2,378.3,1881.3,2278.5
South Carolina,2022-09-01,2022,9,3.2,1894.8,378.2,1887.7,2273.0
South Carolina,2022-10-01,2022,10,3.2,1903.2,376.7,1900.0,2279.9
South Carolina,2022-11-01,2022,11,3.2,1910.6,376.7,1909.7,2287.2999999999997
South Carolina,2022-12-01,2022,12,3.1,1910.4,378.1,1907.3,2288.5
South Carolina,2023-01-01,2023,1,3.1,1890.4,376.4,1882.7,2266.8
South Carolina,2023-02-01,2023,2,3.0,1901.2,377.8,1898.9,2279.0
South Carolina,2023-03-01,2023,3,3.0,1911.1,378.3,1910.6,2289.4
South Carolina,2023-04-01,2023,4,2.9,1916.5,376.8,1917.2,2293.3
South Carolina,2023-05-01,2023,5,2.8,1930.9,377.7,1928.3,2308.6
South Carolina,2023-06-01,2023,6,2.8,1941.1,381.0,1935.0,2322.1
South Carolina,2023-07-01,2023,7,2.8,1944.2,381.3,1927.7,2325.5
South Carolina,2023-08-01,2023,8,2.8,1948.7,381.2,1939.7,2329.9
South Carolina,2023-09-01,2023,9,2.9,1944.4,381.9,1945.0,2326.3
South Carolina,2023-10-01,2023,10,3.0,1952.8,381.4,1956.0,2334.2
South Carolina,2023-11-01,2023,11,3.2,1962.5,382.0,1968.5,2344.5
South Carolina,2023-12-01,2023,12,3.3,1960.6,383.1,1964.7,2343.7
South Carolina,2024-01-01,2024,1,3.4,1924.1,380.7,1925.1,2304.7999999999997
South Carolina,2024-02-01,2024,2,3.6,1940.2,382.4,1945.5,2322.6
South Carolina,2024-03-01,2024,3,3.7,1950.3,383.7,1955.3,2334.0
South Carolina,2024-04-01,2024,4,3.9,1962.3,384.1,1967.9,2346.4
South Carolina,2024-05-01,2024,5,4.1,1972.0,385.3,1973.6,2357.3
South Carolina,2024-06-01,2024,6,4.3,1983.7,390.4,1979.7,2374.1
South Carolina,2024-07-01,2024,7,4.4,1972.1,387.6,1959.7,2359.7
South Carolina,2024-08-01,2024,8,4.5,1975.2,387.2,1971.5,2362.4
South Carolina,2024-09-01,2024,9,4.5,1975.7,387.2,1981.9,2362.9
South Carolina,2024-10-01,2024,10,4.4,1978.7,387.5,1986.2,2366.2
South Carolina,2024-11-01,2024,11,4.3,1989.8,387.7,1999.2,2377.5
South Carolina,2024-12-01,2024,12,4.2,1987.0,389.2,1994.5,2376.2
South Carolina,2025-01-01,2025,1,4.1,1951.1,386.0,1957.7,2337.1
South Carolina,2025-02-01,2025,2,4.1,1967.1,387.6,1976.5,2354.7
South Carolina,2025-03-01,2025,3,4.2,1985.7,390.2,1992.5,2375.9
South Carolina,2025-04-01,2025,4,4.2,1989.1,388.9,1995.6,2378.0
South Carolina,2025-05-01,2025,5,4.3,2000.1,391.0,2001.9,2391.1
South Carolina,2025-06-01,2025,6,4.4,2006.9,393.9,2004.8,2400.8
South Carolina,2025-07-01,2025,7,4.4,1992.7,391.0,1984.4,2383.7
South Carolina,2025-08-01,2025,8,4.6,1997.4,391.5,1997.4,2388.9
South Carolina,2025-09-01,2025,9,4.7,1986.7,391.7,1994.8,2378.4
South Carolina,2025-10-01,2025,10,,1999.5,391.0,2008.8,2390.5
South Carolina,2025-11-01,2025,11,4.8,2007.2,391.3,2018.3,2398.5
South Carolina,2025-12-01,2025,12,4.8,2002.1,391.8,2012.3,2393.9
South Carolina,2026-01-01,2026,1,4.9,1970.1,390.0,1977.6,2360.1
South Carolina,2026-02-01,2026,2,5.0,1975.0,393.0,1984.4,2368.0
South Dakota,2016-01-01,2016,1,2.8,341.4,61.8,356.7,403.2
South Dakota,2016-02-01,2016,2,2.8,342.1,61.6,359.0,403.70000000000005
South Dakota,2016-03-01,2016,3,2.8,344.4,62.7,360.6,407.09999999999997
South Dakota,2016-04-01,2016,4,2.9,350.2,64.6,365.0,414.79999999999995
South Dakota,2016-05-01,2016,5,2.9,356.6,66.6,370.2,423.20000000000005
South Dakota,2016-06-01,2016,6,3.0,361.1,69.4,371.2,430.5
South Dakota,2016-07-01,2016,7,3.1,363.2,70.0,367.2,433.2
South Dakota,2016-08-01,2016,8,3.1,364.1,68.9,369.4,433.0
South Dakota,2016-09-01,2016,9,3.1,357.6,67.6,369.3,425.20000000000005
South Dakota,2016-10-01,2016,10,3.2,356.0,67.1,368.8,423.1
South Dakota,2016-11-01,2016,11,3.2,354.8,66.2,368.6,421.0
South Dakota,2016-12-01,2016,12,3.1,352.6,64.6,368.1,417.20000000000005
South Dakota,2017-01-01,2017,1,3.1,343.2,61.9,359.5,405.09999999999997
South Dakota,2017-02-01,2017,2,3.1,343.5,62.1,360.8,405.6
South Dakota,2017-03-01,2017,3,3.0,346.0,62.7,363.0,408.7
South Dakota,2017-04-01,2017,4,3.0,352.0,65.2,366.6,417.2
South Dakota,2017-05-01,2017,5,3.0,357.9,66.9,372.1,424.79999999999995
South Dakota,2017-06-01,2017,6,3.0,362.2,69.1,373.4,431.29999999999995
South Dakota,2017-07-01,2017,7,3.0,361.8,69.3,367.1,431.1
South Dakota,2017-08-01,2017,8,3.0,363.9,69.3,369.7,433.2
South Dakota,2017-09-01,2017,9,3.0,358.1,68.3,369.6,426.40000000000003
South Dakota,2017-10-01,2017,10,3.0,357.7,68.1,370.0,425.79999999999995
South Dakota,2017-11-01,2017,11,3.0,355.9,67.5,368.8,423.4
South Dakota,2017-12-01,2017,12,3.0,355.3,66.8,368.7,422.1
South Dakota,2018-01-01,2018,1,2.9,346.6,64.0,360.9,410.6
South Dakota,2018-02-01,2018,2,2.9,347.3,64.1,362.8,411.4
South Dakota,2018-03-01,2018,3,2.9,349.2,64.8,364.6,414.0
South Dakota,2018-04-01,2018,4,2.8,351.4,66.3,365.1,417.7
South Dakota,2018-05-01,2018,5,2.8,361.3,69.1,373.8,430.4
South Dakota,2018-06-01,2018,6,2.7,365.7,71.0,375.6,436.7
South Dakota,2018-07-01,2018,7,2.7,366.0,71.2,369.9,437.2
South Dakota,2018-08-01,2018,8,2.7,368.3,71.1,372.7,439.4
South Dakota,2018-09-01,2018,9,2.7,362.7,70.6,372.3,433.29999999999995
South Dakota,2018-10-01,2018,10,2.7,360.9,70.1,371.8,431.0
South Dakota,2018-11-01,2018,11,2.7,359.9,69.6,371.2,429.5
South Dakota,2018-12-01,2018,12,2.7,359.2,68.5,371.5,427.7
South Dakota,2019-01-01,2019,1,2.8,350.2,66.3,362.9,416.5
South Dakota,2019-02-01,2019,2,2.8,349.7,65.8,364.0,415.5
South Dakota,2019-03-01,2019,3,2.8,350.8,66.3,364.9,417.1
South Dakota,2019-04-01,2019,4,2.8,354.4,67.8,367.3,422.2
South Dakota,2019-05-01,2019,5,2.8,363.7,70.5,374.8,434.2
South Dakota,2019-06-01,2019,6,2.8,367.7,72.2,376.4,439.9
South Dakota,2019-07-01,2019,7,2.8,368.7,72.7,371.4,441.4
South Dakota,2019-08-01,2019,8,2.7,370.0,72.3,373.6,442.3
South Dakota,2019-09-01,2019,9,2.7,363.8,71.3,373.5,435.1
South Dakota,2019-10-01,2019,10,2.7,363.5,70.8,374.2,434.3
South Dakota,2019-11-01,2019,11,2.6,362.5,70.1,374.1,432.6
South Dakota,2019-12-01,2019,12,2.6,361.1,68.7,373.7,429.8
South Dakota,2020-01-01,2020,1,2.5,352.6,65.9,365.3,418.5
South Dakota,2020-02-01,2020,2,2.5,352.9,65.8,367.7,418.7
South Dakota,2020-03-01,2020,3,2.4,351.8,66.3,366.1,418.1
South Dakota,2020-04-01,2020,4,8.8,321.3,66.4,329.7,387.70000000000005
South Dakota,2020-05-01,2020,5,6.6,336.4,68.8,340.8,405.2
South Dakota,2020-06-01,2020,6,5.3,348.0,69.9,352.3,417.9
South Dakota,2020-07-01,2020,7,4.7,354.2,70.9,352.2,425.1
South Dakota,2020-08-01,2020,8,3.9,357.3,70.8,359.5,428.1
South Dakota,2020-09-01,2020,9,3.6,353.9,69.9,362.9,423.79999999999995
South Dakota,2020-10-01,2020,10,3.3,356.3,70.3,366.7,426.6
South Dakota,2020-11-01,2020,11,3.1,353.6,69.1,364.6,422.70000000000005
South Dakota,2020-12-01,2020,12,3.0,352.9,68.8,364.2,421.7
South Dakota,2021-01-01,2021,1,2.8,345.4,65.8,357.1,411.2
South Dakota,2021-02-01,2021,2,2.8,345.6,65.1,359.1,410.70000000000005
South Dakota,2021-03-01,2021,3,2.8,348.9,66.7,361.4,415.59999999999997
South Dakota,2021-04-01,2021,4,2.8,356.5,69.1,366.7,425.6
South Dakota,2021-05-01,2021,5,2.8,363.8,70.8,373.6,434.6
South Dakota,2021-06-01,2021,6,2.7,369.8,72.9,375.9,442.70000000000005
South Dakota,2021-07-01,2021,7,2.6,372.0,73.5,373.2,445.5
South Dakota,2021-08-01,2021,8,2.5,372.2,72.8,374.8,445.0
South Dakota,2021-09-01,2021,9,2.4,366.1,71.7,375.0,437.8
South Dakota,2021-10-01,2021,10,2.3,366.6,71.2,376.3,437.8
South Dakota,2021-11-01,2021,11,2.1,366.1,70.9,375.8,437.0
South Dakota,2021-12-01,2021,12,2.0,365.6,70.2,375.7,435.8
South Dakota,2022-01-01,2022,1,1.9,357.6,67.7,368.4,425.3
South Dakota,2022-02-01,2022,2,1.9,359.7,68.2,371.4,427.9
South Dakota,2022-03-01,2022,3,1.9,362.5,68.9,374.0,431.4
South Dakota,2022-04-01,2022,4,1.9,368.0,71.3,377.3,439.3
South Dakota,2022-05-01,2022,5,1.9,374.4,72.9,382.9,447.29999999999995
South Dakota,2022-06-01,2022,6,1.9,380.5,75.3,385.4,455.8
South Dakota,2022-07-01,2022,7,1.9,382.4,75.6,381.7,458.0
South Dakota,2022-08-01,2022,8,2.0,384.0,75.3,384.5,459.3
South Dakota,2022-09-01,2022,9,2.0,377.8,74.0,384.7,451.8
South Dakota,2022-10-01,2022,10,2.0,377.8,74.3,384.9,452.1
South Dakota,2022-11-01,2022,11,1.9,376.0,73.4,384.2,449.4
South Dakota,2022-12-01,2022,12,1.9,373.8,71.9,383.0,445.70000000000005
South Dakota,2023-01-01,2023,1,1.8,366.8,70.2,375.8,437.0
South Dakota,2023-02-01,2023,2,1.8,368.0,70.3,378.7,438.3
South Dakota,2023-03-01,2023,3,1.8,370.2,71.0,380.7,441.2
South Dakota,2023-04-01,2023,4,1.8,374.4,72.8,383.1,447.2
South Dakota,2023-05-01,2023,5,1.8,382.5,75.2,389.8,457.7
South Dakota,2023-06-01,2023,6,1.8,390.3,78.0,393.8,468.3
South Dakota,2023-07-01,2023,7,1.8,389.4,78.0,387.3,467.4
South Dakota,2023-08-01,2023,8,1.8,391.3,77.7,390.9,469.0
South Dakota,2023-09-01,2023,9,1.8,385.8,76.9,391.2,462.70000000000005
South Dakota,2023-10-01,2023,10,1.8,384.8,76.1,391.8,460.9
South Dakota,2023-11-01,2023,11,1.8,383.6,75.5,391.1,459.1
South Dakota,2023-12-01,2023,12,1.8,383.4,74.9,391.4,458.29999999999995
South Dakota,2024-01-01,2024,1,1.8,372.6,71.6,381.9,444.20000000000005
South Dakota,2024-02-01,2024,2,1.7,374.2,72.1,384.6,446.29999999999995
South Dakota,2024-03-01,2024,3,1.7,377.2,73.3,387.1,450.5
South Dakota,2024-04-01,2024,4,1.8,381.5,74.8,389.6,456.3
South Dakota,2024-05-01,2024,5,1.8,389.6,76.7,396.9,466.3
South Dakota,2024-06-01,2024,6,1.8,393.3,78.3,397.5,471.6
South Dakota,2024-07-01,2024,7,1.8,393.5,78.6,391.7,472.1
South Dakota,2024-08-01,2024,8,1.9,394.6,77.9,394.2,472.5
South Dakota,2024-09-01,2024,9,1.9,389.3,77.1,395.4,466.4
South Dakota,2024-10-01,2024,10,1.9,388.7,76.7,395.5,465.4
South Dakota,2024-11-01,2024,11,1.9,388.5,75.9,396.2,464.4
South Dakota,2024-12-01,2024,12,1.9,386.6,74.7,395.4,461.3
South Dakota,2025-01-01,2025,1,2.0,376.9,71.7,386.4,448.59999999999997
South Dakota,2025-02-01,2025,2,2.0,376.3,71.5,387.5,447.8
South Dakota,2025-03-01,2025,3,2.0,378.1,72.5,388.7,450.6
South Dakota,2025-04-01,2025,4,2.0,384.6,74.8,392.8,459.40000000000003
South Dakota,2025-05-01,2025,5,2.0,391.5,76.3,398.8,467.8
South Dakota,2025-06-01,2025,6,2.0,394.9,77.7,400.1,472.59999999999997
South Dakota,2025-07-01,2025,7,2.0,395.8,77.9,394.5,473.70000000000005
South Dakota,2025-08-01,2025,8,2.1,396.5,77.7,396.3,474.2
South Dakota,2025-09-01,2025,9,2.1,389.6,76.3,396.3,465.90000000000003
South Dakota,2025-10-01,2025,10,,391.2,76.5,397.6,467.7
South Dakota,2025-11-01,2025,11,2.2,388.6,74.4,396.8,463.0
South Dakota,2025-12-01,2025,12,2.2,387.4,72.9,396.8,460.29999999999995
South Dakota,2026-01-01,2026,1,2.2,379.0,71.3,387.6,450.3
South Dakota,2026-02-01,2026,2,2.3,379.4,71.4,389.6,450.79999999999995
Tennessee,2016-01-01,2016,1,4.8,2480.4,450.8,2455.1,2931.2000000000003
Tennessee,2016-02-01,2016,2,4.7,2488.1,451.7,2470.9,2939.7999999999997
Tennessee,2016-03-01,2016,3,4.7,2507.2,456.0,2490.2,2963.2
Tennessee,2016-04-01,2016,4,4.7,2535.3,458.3,2512.9,2993.6000000000004
Tennessee,2016-05-01,2016,5,4.7,2541.6,460.1,2511.5,3001.7
Tennessee,2016-06-01,2016,6,4.7,2554.0,464.0,2488.6,3018.0
Tennessee,2016-07-01,2016,7,4.7,2553.0,464.8,2483.9,3017.8
Tennessee,2016-08-01,2016,8,4.8,2562.3,465.4,2510.5,3027.7000000000003
Tennessee,2016-09-01,2016,9,4.8,2568.2,466.1,2539.6,3034.2999999999997
Tennessee,2016-10-01,2016,10,4.8,2570.6,465.5,2546.0,3036.1
Tennessee,2016-11-01,2016,11,4.8,2589.2,466.1,2567.4,3055.2999999999997
Tennessee,2016-12-01,2016,12,4.7,2595.5,467.6,2568.7,3063.1
Tennessee,2017-01-01,2017,1,4.5,2528.4,461.9,2493.3,2990.3
Tennessee,2017-02-01,2017,2,4.3,2543.8,465.7,2515.9,3009.5
Tennessee,2017-03-01,2017,3,4.1,2557.1,467.9,2527.8,3025.0
Tennessee,2017-04-01,2017,4,3.9,2577.5,470.6,2546.4,3048.1
Tennessee,2017-05-01,2017,5,3.7,2585.4,471.7,2548.0,3057.1
Tennessee,2017-06-01,2017,6,3.6,2601.3,475.0,2528.8,3076.3
Tennessee,2017-07-01,2017,7,3.5,2593.5,473.8,2519.5,3067.3
Tennessee,2017-08-01,2017,8,3.4,2603.6,474.8,2543.3,3078.4
Tennessee,2017-09-01,2017,9,3.4,2605.8,473.9,2571.7,3079.7000000000003
Tennessee,2017-10-01,2017,10,3.4,2611.4,472.5,2581.9,3083.9
Tennessee,2017-11-01,2017,11,3.5,2636.9,474.1,2607.9,3111.0
Tennessee,2017-12-01,2017,12,3.5,2637.8,474.3,2606.3,3112.1000000000004
Tennessee,2018-01-01,2018,1,3.5,2567.7,468.2,2531.1,3035.8999999999996
Tennessee,2018-02-01,2018,2,3.5,2584.8,470.1,2556.2,3054.9
Tennessee,2018-03-01,2018,3,3.5,2602.6,473.6,2572.1,3076.2
Tennessee,2018-04-01,2018,4,3.5,2617.8,476.2,2585.7,3094.0
Tennessee,2018-05-01,2018,5,3.5,2631.0,478.1,2593.2,3109.1
Tennessee,2018-06-01,2018,6,3.5,2647.3,482.6,2573.1,3129.9
Tennessee,2018-07-01,2018,7,3.5,2637.9,482.8,2558.7,3120.7000000000003
Tennessee,2018-08-01,2018,8,3.5,2654.1,485.5,2589.7,3139.6
Tennessee,2018-09-01,2018,9,3.5,2655.0,486.6,2611.8,3141.6
Tennessee,2018-10-01,2018,10,3.5,2659.2,485.3,2623.0,3144.5
Tennessee,2018-11-01,2018,11,3.5,2685.8,486.6,2652.8,3172.4
Tennessee,2018-12-01,2018,12,3.5,2683.6,485.5,2647.6,3169.1
Tennessee,2019-01-01,2019,1,3.5,2632.8,482.4,2586.0,3115.2000000000003
Tennessee,2019-02-01,2019,2,3.4,2644.4,484.6,2605.6,3129.0
Tennessee,2019-03-01,2019,3,3.4,2657.3,486.6,2617.5,3143.9
Tennessee,2019-04-01,2019,4,3.4,2675.5,489.1,2632.7,3164.6
Tennessee,2019-05-01,2019,5,3.3,2686.4,491.8,2636.2,3178.2000000000003
Tennessee,2019-06-01,2019,6,3.2,2700.9,494.9,2616.0,3195.8
Tennessee,2019-07-01,2019,7,3.2,2690.8,494.0,2601.8,3184.8
Tennessee,2019-08-01,2019,8,3.2,2706.3,493.4,2635.8,3199.7000000000003
Tennessee,2019-09-01,2019,9,3.3,2703.7,493.0,2657.1,3196.7
Tennessee,2019-10-01,2019,10,3.3,2696.5,486.6,2659.5,3183.1
Tennessee,2019-11-01,2019,11,3.4,2733.3,492.8,2692.9,3226.1000000000004
Tennessee,2019-12-01,2019,12,3.4,2731.3,492.5,2687.8,3223.8
Tennessee,2020-01-01,2020,1,3.4,2678.9,486.3,2632.8,3165.2000000000003
Tennessee,2020-02-01,2020,2,3.5,2685.0,486.3,2649.5,3171.3
Tennessee,2020-03-01,2020,3,3.5,2676.5,486.7,2642.1,3163.2
Tennessee,2020-04-01,2020,4,15.7,2346.0,425.7,2357.8,2771.7
Tennessee,2020-05-01,2020,5,12.1,2417.2,433.8,2409.4,2851.0
Tennessee,2020-06-01,2020,6,10.2,2510.5,463.8,2460.4,2974.3
Tennessee,2020-07-01,2020,7,9.0,2532.2,469.5,2452.7,3001.7
Tennessee,2020-08-01,2020,8,7.6,2556.4,471.7,2501.5,3028.1
Tennessee,2020-09-01,2020,9,7.1,2572.2,474.9,2536.1,3047.1
Tennessee,2020-10-01,2020,10,6.3,2615.9,477.8,2580.8,3093.7000000000003
Tennessee,2020-11-01,2020,11,5.9,2648.0,480.1,2611.6,3128.1
Tennessee,2020-12-01,2020,12,5.6,2664.9,483.0,2622.8,3147.9
Tennessee,2021-01-01,2021,1,5.3,2600.0,479.2,2546.4,3079.2
Tennessee,2021-02-01,2021,2,5.2,2608.5,479.9,2564.7,3088.4
Tennessee,2021-03-01,2021,3,5.1,2629.1,485.2,2580.5,3114.2999999999997
Tennessee,2021-04-01,2021,4,5.0,2629.0,484.1,2583.4,3113.1
Tennessee,2021-05-01,2021,5,4.9,2650.1,486.3,2596.4,3136.4
Tennessee,2021-06-01,2021,6,4.7,2665.6,490.6,2601.5,3156.2
Tennessee,2021-07-01,2021,7,4.4,2695.1,495.0,2597.8,3190.1
Tennessee,2021-08-01,2021,8,4.2,2705.8,495.3,2626.1,3201.1000000000004
Tennessee,2021-09-01,2021,9,3.9,2697.1,492.6,2644.3,3189.7
Tennessee,2021-10-01,2021,10,3.7,2721.0,495.3,2668.6,3216.3
Tennessee,2021-11-01,2021,11,3.5,2746.9,497.6,2693.4,3244.5
Tennessee,2021-12-01,2021,12,3.4,2754.8,501.0,2695.9,3255.8
Tennessee,2022-01-01,2022,1,3.4,2717.9,497.5,2650.9,3215.4
Tennessee,2022-02-01,2022,2,3.4,2754.1,503.7,2689.6,3257.7999999999997
Tennessee,2022-03-01,2022,3,3.3,2766.8,508.4,2698.9,3275.2000000000003
Tennessee,2022-04-01,2022,4,3.3,2788.3,511.3,2719.6,3299.6000000000004
Tennessee,2022-05-01,2022,5,3.3,2802.1,514.3,2726.8,3316.3999999999996
Tennessee,2022-06-01,2022,6,3.3,2809.7,518.8,2720.5,3328.5
Tennessee,2022-07-01,2022,7,3.3,2826.7,521.5,2709.3,3348.2
Tennessee,2022-08-01,2022,8,3.3,2838.0,522.3,2737.6,3360.3
Tennessee,2022-09-01,2022,9,3.4,2849.1,523.6,2770.3,3372.7
Tennessee,2022-10-01,2022,10,3.4,2847.3,523.0,2773.3,3370.3
Tennessee,2022-11-01,2022,11,3.4,2868.7,523.2,2799.0,3391.8999999999996
Tennessee,2022-12-01,2022,12,3.4,2865.1,523.6,2792.4,3388.7
Tennessee,2023-01-01,2023,1,3.4,2825.9,519.8,2746.6,3345.7
Tennessee,2023-02-01,2023,2,3.3,2841.8,521.1,2772.2,3362.9
Tennessee,2023-03-01,2023,3,3.3,2851.1,523.3,2780.4,3374.3999999999996
Tennessee,2023-04-01,2023,4,3.2,2864.5,523.0,2790.5,3387.5
Tennessee,2023-05-01,2023,5,3.2,2875.9,525.0,2797.7,3400.9
Tennessee,2023-06-01,2023,6,3.2,2895.3,531.1,2800.7,3426.4
Tennessee,2023-07-01,2023,7,3.2,2887.7,530.4,2770.1,3418.1
Tennessee,2023-08-01,2023,8,3.2,2892.9,529.3,2792.3,3422.2
Tennessee,2023-09-01,2023,9,3.2,2905.4,529.5,2829.3,3434.9
Tennessee,2023-10-01,2023,10,3.3,2900.4,527.3,2829.5,3427.7
Tennessee,2023-11-01,2023,11,3.3,2930.4,529.7,2860.1,3460.1000000000004
Tennessee,2023-12-01,2023,12,3.2,2930.2,530.3,2858.5,3460.5
Tennessee,2024-01-01,2024,1,3.2,2864.8,524.0,2787.4,3388.8
Tennessee,2024-02-01,2024,2,3.2,2887.6,529.8,2815.5,3417.3999999999996
Tennessee,2024-03-01,2024,3,3.2,2904.1,532.8,2832.2,3436.8999999999996
Tennessee,2024-04-01,2024,4,3.2,2910.2,532.1,2837.3,3442.2999999999997
Tennessee,2024-05-01,2024,5,3.3,2922.4,534.0,2841.6,3456.4
Tennessee,2024-06-01,2024,6,3.3,2932.1,537.5,2836.7,3469.6
Tennessee,2024-07-01,2024,7,3.4,2921.3,535.7,2803.4,3457.0
Tennessee,2024-08-01,2024,8,3.5,2928.8,535.5,2827.5,3464.3
Tennessee,2024-09-01,2024,9,3.5,2929.5,533.3,2854.4,3462.8
Tennessee,2024-10-01,2024,10,3.6,2913.7,529.5,2848.4,3443.2
Tennessee,2024-11-01,2024,11,3.6,2934.6,529.5,2873.8,3464.1
Tennessee,2024-12-01,2024,12,3.5,2930.7,529.4,2866.4,3460.1
Tennessee,2025-01-01,2025,1,3.5,2884.1,523.4,2811.2,3407.5
Tennessee,2025-02-01,2025,2,3.5,2897.8,524.0,2835.4,3421.8
Tennessee,2025-03-01,2025,3,3.5,2901.7,527.1,2836.9,3428.7999999999997
Tennessee,2025-04-01,2025,4,3.5,2920.3,528.1,2852.6,3448.4
Tennessee,2025-05-01,2025,5,3.5,2922.4,526.9,2853.8,3449.3
Tennessee,2025-06-01,2025,6,3.5,2913.1,529.6,2829.4,3442.7
Tennessee,2025-07-01,2025,7,3.5,2910.1,527.5,2803.6,3437.6
Tennessee,2025-08-01,2025,8,3.5,2923.3,527.7,2831.5,3451.0
Tennessee,2025-09-01,2025,9,3.5,2912.4,525.5,2848.5,3437.9
Tennessee,2025-10-01,2025,10,,2907.2,524.8,2846.7,3432.0
Tennessee,2025-11-01,2025,11,3.6,2927.2,526.2,2868.8,3453.3999999999996
Tennessee,2025-12-01,2025,12,3.6,2929.5,523.3,2871.5,3452.8
Tennessee,2026-01-01,2026,1,3.5,2884.8,518.4,2816.7,3403.2000000000003
Tennessee,2026-02-01,2026,2,3.6,2884.0,518.8,2828.2,3402.8
Texas,2016-01-01,2016,1,4.5,9925.0,1772.3,10060.8,11697.3
Texas,2016-02-01,2016,2,4.5,9978.1,1775.2,10136.9,11753.300000000001
Texas,2016-03-01,2016,3,4.5,9987.0,1763.5,10163.7,11750.5
Texas,2016-04-01,2016,4,4.5,10051.5,1762.6,10228.6,11814.1
Texas,2016-05-01,2016,5,4.6,10073.3,1756.3,10266.1,11829.599999999999
Texas,2016-06-01,2016,6,4.7,10107.4,1758.7,10270.6,11866.1
Texas,2016-07-01,2016,7,4.7,10125.9,1759.6,10216.0,11885.5
Texas,2016-08-01,2016,8,4.8,10154.0,1756.1,10241.2,11910.1
Texas,2016-09-01,2016,9,4.8,10132.4,1753.8,10293.0,11886.199999999999
Texas,2016-10-01,2016,10,4.8,10154.5,1754.0,10350.7,11908.5
Texas,2016-11-01,2016,11,4.8,10207.8,1746.1,10425.8,11953.9
Texas,2016-12-01,2016,12,4.8,10218.8,1744.3,10440.8,11963.099999999999
Texas,2017-01-01,2017,1,4.8,10064.1,1732.8,10265.2,11796.9
Texas,2017-02-01,2017,2,4.7,10125.2,1752.6,10339.6,11877.800000000001
Texas,2017-03-01,2017,3,4.7,10177.5,1763.0,10389.1,11940.5
Texas,2017-04-01,2017,4,4.6,10216.1,1765.5,10422.0,11981.6
Texas,2017-05-01,2017,5,4.4,10269.6,1779.2,10465.6,12048.800000000001
Texas,2017-06-01,2017,6,4.3,10345.5,1797.6,10491.0,12143.1
Texas,2017-07-01,2017,7,4.2,10312.7,1793.4,10380.4,12106.1
Texas,2017-08-01,2017,8,4.2,10349.8,1796.5,10404.6,12146.3
Texas,2017-09-01,2017,9,4.1,10312.2,1795.6,10433.1,12107.800000000001
Texas,2017-10-01,2017,10,4.1,10376.1,1807.3,10531.8,12183.4
Texas,2017-11-01,2017,11,4.1,10448.6,1813.2,10612.0,12261.800000000001
Texas,2017-12-01,2017,12,4.1,10464.3,1817.8,10621.5,12282.099999999999
Texas,2018-01-01,2018,1,4.1,10286.8,1797.6,10427.9,12084.4
Texas,2018-02-01,2018,2,4.1,10371.5,1823.4,10522.9,12194.9
Texas,2018-03-01,2018,3,4.0,10419.5,1834.6,10570.0,12254.1
Texas,2018-04-01,2018,4,4.0,10467.2,1842.4,10598.1,12309.6
Texas,2018-05-01,2018,5,4.0,10528.8,1855.1,10657.1,12383.9
Texas,2018-06-01,2018,6,3.9,10611.8,1875.8,10690.2,12487.599999999999
Texas,2018-07-01,2018,7,3.9,10609.7,1878.6,10612.4,12488.300000000001
Texas,2018-08-01,2018,8,3.8,10666.2,1888.8,10652.5,12555.0
Texas,2018-09-01,2018,9,3.8,10618.0,1885.9,10670.1,12503.9
Texas,2018-10-01,2018,10,3.8,10691.1,1898.1,10766.0,12589.2
Texas,2018-11-01,2018,11,3.8,10763.8,1903.2,10851.1,12667.0
Texas,2018-12-01,2018,12,3.8,10773.5,1906.8,10854.5,12680.3
Texas,2019-01-01,2019,1,3.7,10599.1,1891.7,10659.9,12490.800000000001
Texas,2019-02-01,2019,2,3.7,10678.2,1913.4,10752.8,12591.6
Texas,2019-03-01,2019,3,3.6,10695.6,1916.1,10775.5,12611.7
Texas,2019-04-01,2019,4,3.5,10754.5,1923.8,10817.4,12678.3
Texas,2019-05-01,2019,5,3.4,10806.1,1929.7,10873.7,12735.800000000001
Texas,2019-06-01,2019,6,3.4,10865.7,1940.6,10895.7,12806.300000000001
Texas,2019-07-01,2019,7,3.5,10881.3,1942.4,10838.3,12823.699999999999
