State,Date,Year,Month,Unemployment_Rate,Goods_Producing,Service_Providing,Mining_and_Logging,Construction,Manufacturing,Trade_Transport_and_Utilities,Information,Financial_Activities,Professional_and_Tech_Services,Education_and_Health_Services,Leisure_and_Hospitality,Government,Total_Tech_Employment_Thousands
Tennessee,2023-05-01,2023,5,3.2,525.0,2797.7,4.6,154.9,365.5,674.3,55.4,191.7,464.3,469.1,367.8,446.8,519.7
Tennessee,2023-06-01,2023,6,3.2,531.1,2800.7,4.6,159.0,367.5,677.0,57.1,193.2,464.2,468.8,374.6,436.5,521.3
Tennessee,2023-07-01,2023,7,3.2,530.4,2770.1,4.6,159.8,366.0,678.4,55.2,193.0,461.4,468.1,371.6,412.8,516.6
Tennessee,2023-08-01,2023,8,3.2,529.3,2792.3,4.6,159.8,364.9,678.9,55.4,192.9,463.5,472.4,371.1,428.7,518.9
Tennessee,2023-09-01,2023,9,3.2,529.5,2829.3,4.7,160.3,364.5,681.6,55.4,193.2,464.9,482.7,369.4,453.4,520.3
Tennessee,2023-10-01,2023,10,3.3,527.3,2829.5,4.6,160.3,362.4,685.5,55.6,192.1,461.1,485.5,364.2,456.4,516.7
Tennessee,2023-11-01,2023,11,3.3,529.7,2860.1,4.6,161.3,363.8,704.2,56.2,192.0,464.7,487.9,365.8,459.4,520.9
Tennessee,2023-12-01,2023,12,3.2,530.3,2858.5,4.6,160.2,365.5,708.6,55.4,192.7,461.5,487.8,364.3,458.6,516.9
Tennessee,2024-01-01,2024,1,3.2,524.0,2787.4,4.3,156.2,363.5,685.6,54.9,190.8,447.9,482.8,349.5,446.6,502.79999999999995
Tennessee,2024-02-01,2024,2,3.2,529.8,2815.5,4.3,159.9,365.6,684.2,54.9,191.2,453.1,490.5,353.8,457.7,508.0
Tennessee,2024-03-01,2024,3,3.2,532.8,2832.2,4.3,162.1,366.4,684.0,54.6,191.8,455.0,492.4,361.9,460.9,509.6
Tennessee,2024-04-01,2024,4,3.2,532.1,2837.3,4.3,162.9,364.9,684.5,54.2,189.8,455.8,491.9,370.2,459.2,510.0
Tennessee,2024-05-01,2024,5,3.3,534.0,2841.6,4.4,165.2,364.4,689.2,54.4,190.6,455.8,488.7,377.2,453.2,510.2
Tennessee,2024-06-01,2024,6,3.3,537.5,2836.7,4.4,167.9,365.2,689.5,55.5,192.1,455.7,488.0,380.2,442.1,511.2
Tennessee,2024-07-01,2024,7,3.4,535.7,2803.4,4.4,167.6,363.7,689.7,54.2,192.2,452.7,486.0,377.3,417.8,506.9
Tennessee,2024-08-01,2024,8,3.5,535.5,2827.5,4.5,167.5,363.5,689.4,54.3,192.4,455.6,491.1,377.2,434.2,509.90000000000003
Tennessee,2024-09-01,2024,9,3.5,533.3,2854.4,4.5,166.0,362.8,688.9,54.6,192.4,453.5,499.9,373.3,458.2,508.1
Tennessee,2024-10-01,2024,10,3.6,529.5,2848.4,4.5,164.2,360.8,689.8,53.9,191.8,449.0,501.2,365.8,464.2,502.9
Tennessee,2024-11-01,2024,11,3.6,529.5,2873.8,4.4,164.3,360.8,705.3,54.7,192.6,451.7,503.5,364.1,468.7,506.4
Tennessee,2024-12-01,2024,12,3.5,529.4,2866.4,4.4,164.3,360.7,710.1,54.2,192.2,447.6,501.0,363.5,465.1,501.8
Tennessee,2025-01-01,2025,1,3.5,523.4,2811.2,4.4,160.6,358.4,693.5,53.8,191.7,440.7,500.2,348.2,450.5,494.5
Tennessee,2025-02-01,2025,2,3.5,524.0,2835.4,4.4,162.0,357.6,690.2,53.9,192.1,443.8,505.8,354.3,461.6,497.7
Tennessee,2025-03-01,2025,3,3.5,527.1,2836.9,4.4,163.7,359.0,687.0,53.4,192.1,443.8,503.9,359.6,462.3,497.2
Tennessee,2025-04-01,2025,4,3.5,528.1,2852.6,4.4,165.2,358.5,683.6,52.9,192.6,449.6,506.8,371.8,460.4,502.5
Tennessee,2025-05-01,2025,5,3.5,526.9,2853.8,4.4,165.8,356.7,683.9,53.1,192.9,448.8,504.7,376.5,458.3,501.90000000000003
Tennessee,2025-06-01,2025,6,3.5,529.6,2829.4,4.4,167.9,357.3,682.8,54.1,193.1,443.8,496.5,377.6,445.9,497.90000000000003
Tennessee,2025-07-01,2025,7,3.5,527.5,2803.6,4.4,168.0,355.1,682.4,53.1,193.6,443.1,499.0,376.3,421.0,496.20000000000005
Tennessee,2025-08-01,2025,8,3.5,527.7,2831.5,4.3,168.6,354.8,685.4,54.0,193.6,447.8,504.6,375.9,435.9,501.8
Tennessee,2025-09-01,2025,9,3.5,525.5,2848.5,4.3,168.1,353.1,681.8,52.4,192.7,445.8,509.2,371.1,461.6,498.2
Tennessee,2025-10-01,2025,10,,524.8,2846.7,4.3,167.6,352.9,682.4,52.3,191.9,446.3,507.4,367.6,464.3,498.6
Tennessee,2025-11-01,2025,11,3.6,526.2,2868.8,4.3,168.4,353.5,694.7,52.2,191.7,449.7,511.1,365.7,467.8,501.9
Tennessee,2025-12-01,2025,12,3.6,523.3,2871.5,4.3,166.5,352.5,701.6,52.9,191.5,447.9,512.2,363.4,465.3,500.79999999999995
Tennessee,2026-01-01,2026,1,3.5,518.4,2816.7,4.3,162.4,351.7,685.7,52.1,190.2,440.0,508.9,354.2,450.3,492.1
Tennessee,2026-02-01,2026,2,3.6,518.8,2828.2,4.3,161.6,352.9,679.0,52.1,190.5,443.6,511.2,354.4,463.0,495.70000000000005
Texas,2016-01-01,2016,1,4.5,1772.3,10060.8,235.1,683.9,853.3,2379.2,200.9,723.6,1618.6,1589.8,1228.2,1908.1,1819.5
Texas,2016-02-01,2016,2,4.5,1775.2,10136.9,229.4,691.9,853.9,2372.1,201.1,725.5,1629.8,1605.2,1252.3,1934.0,1830.8999999999999
Texas,2016-03-01,2016,3,4.5,1763.5,10163.7,223.0,691.1,849.4,2372.3,200.3,725.0,1628.6,1606.7,1272.9,1940.2,1828.8999999999999
Texas,2016-04-01,2016,4,4.5,1762.6,10228.6,215.8,701.6,845.2,2381.0,203.4,728.8,1644.5,1615.1,1294.8,1939.7,1847.9
Texas,2016-05-01,2016,5,4.6,1756.3,10266.1,211.4,701.7,843.2,2383.1,203.9,731.8,1637.8,1620.6,1311.9,1949.1,1841.7
Texas,2016-06-01,2016,6,4.7,1758.7,10270.6,209.4,704.3,845.0,2391.6,205.1,735.2,1641.5,1610.5,1327.6,1921.9,1846.6
Texas,2016-07-01,2016,7,4.7,1759.6,10216.0,207.5,707.5,844.6,2398.4,205.5,740.5,1655.9,1616.9,1316.4,1849.7,1861.4
Texas,2016-08-01,2016,8,4.8,1756.1,10241.2,206.5,706.7,842.9,2408.8,204.5,742.3,1663.7,1634.4,1315.3,1843.3,1868.2
Texas,2016-09-01,2016,9,4.8,1753.8,10293.0,204.8,708.7,840.3,2398.6,202.7,741.3,1665.8,1643.8,1302.6,1914.4,1868.5
Texas,2016-10-01,2016,10,4.8,1754.0,10350.7,205.7,710.7,837.6,2417.7,201.9,744.8,1673.7,1649.5,1288.8,1950.2,1875.6000000000001
Texas,2016-11-01,2016,11,4.8,1746.1,10425.8,204.9,702.5,838.7,2470.0,203.0,747.5,1677.6,1654.4,1286.2,1964.1,1880.6
Texas,2016-12-01,2016,12,4.8,1744.3,10440.8,206.3,697.0,841.0,2490.4,204.3,751.0,1667.3,1657.3,1282.6,1966.3,1871.6
Texas,2017-01-01,2017,1,4.8,1732.8,10265.2,208.8,688.9,835.1,2418.2,202.3,745.6,1647.2,1643.2,1261.1,1933.9,1849.5
Texas,2017-02-01,2017,2,4.7,1752.6,10339.6,212.6,699.9,840.1,2401.9,202.8,748.6,1661.9,1658.6,1279.1,1967.0,1864.7
Texas,2017-03-01,2017,3,4.7,1763.0,10389.1,214.2,707.3,841.5,2400.4,204.2,750.7,1669.4,1661.5,1305.2,1974.6,1873.6000000000001
Texas,2017-04-01,2017,4,4.6,1765.5,10422.0,216.7,706.3,842.5,2408.2,204.1,753.1,1671.0,1665.8,1320.9,1971.4,1875.1
Texas,2017-05-01,2017,5,4.4,1779.2,10465.6,220.0,714.5,844.7,2414.8,203.8,756.4,1673.2,1671.6,1341.3,1975.2,1877.0
Texas,2017-06-01,2017,6,4.3,1797.6,10491.0,222.9,721.2,853.5,2427.9,205.0,762.8,1685.9,1667.1,1359.3,1943.1,1890.9
Texas,2017-07-01,2017,7,4.2,1793.4,10380.4,224.9,714.3,854.2,2425.7,205.0,765.2,1687.9,1651.9,1350.9,1861.1,1892.9
Texas,2017-08-01,2017,8,4.2,1796.5,10404.6,226.3,714.1,856.1,2441.0,204.1,766.3,1695.5,1667.6,1348.4,1851.3,1899.6
Texas,2017-09-01,2017,9,4.1,1795.6,10433.1,227.1,713.8,854.7,2425.3,201.8,767.6,1704.0,1669.6,1321.8,1916.5,1905.8
Texas,2017-10-01,2017,10,4.1,1807.3,10531.8,228.5,722.7,856.1,2451.5,203.4,771.5,1719.1,1676.5,1318.2,1963.0,1922.5
Texas,2017-11-01,2017,11,4.1,1813.2,10612.0,230.0,723.5,859.7,2510.0,204.7,770.7,1724.5,1680.7,1315.4,1976.6,1929.2
Texas,2017-12-01,2017,12,4.1,1817.8,10621.5,232.4,720.8,864.6,2525.5,206.1,773.2,1714.5,1684.2,1316.6,1975.0,1920.6
Texas,2018-01-01,2018,1,4.1,1797.6,10427.9,231.7,708.5,857.4,2451.0,203.5,765.1,1693.1,1665.4,1292.5,1938.7,1896.6
Texas,2018-02-01,2018,2,4.1,1823.4,10522.9,236.0,723.1,864.3,2440.1,204.0,769.0,1714.9,1682.5,1314.7,1974.8,1918.9
Texas,2018-03-01,2018,3,4.0,1834.6,10570.0,239.0,729.2,866.4,2440.3,203.8,769.6,1720.3,1684.2,1340.2,1985.1,1924.1
Texas,2018-04-01,2018,4,4.0,1842.4,10598.1,240.7,733.3,868.4,2447.0,204.8,769.7,1726.1,1689.5,1355.0,1973.3,1930.8999999999999
Texas,2018-05-01,2018,5,4.0,1855.1,10657.1,243.5,739.2,872.4,2457.8,206.4,773.0,1730.4,1694.6,1373.4,1983.4,1936.8000000000002
Texas,2018-06-01,2018,6,3.9,1875.8,10690.2,246.9,747.1,881.8,2465.8,208.1,780.5,1747.5,1692.0,1393.4,1954.2,1955.6
Texas,2018-07-01,2018,7,3.9,1878.6,10612.4,248.9,744.8,884.9,2467.4,207.6,782.7,1755.7,1688.6,1386.4,1881.3,1963.3
Texas,2018-08-01,2018,8,3.8,1888.8,10652.5,251.4,750.2,887.2,2479.1,206.0,785.6,1770.1,1706.3,1388.7,1875.1,1976.1
Texas,2018-09-01,2018,9,3.8,1885.9,10670.1,252.4,746.5,887.0,2473.2,204.7,783.3,1760.9,1709.4,1363.0,1938.0,1965.6000000000001
Texas,2018-10-01,2018,10,3.8,1898.1,10766.0,254.4,753.2,890.5,2487.9,205.4,788.1,1784.9,1720.4,1362.4,1973.0,1990.3000000000002
Texas,2018-11-01,2018,11,3.8,1903.2,10851.1,255.5,752.3,895.4,2549.3,207.0,789.4,1791.9,1726.1,1354.6,1990.5,1998.9
Texas,2018-12-01,2018,12,3.8,1906.8,10854.5,256.2,752.5,898.1,2558.8,207.8,791.0,1785.1,1727.7,1359.1,1987.8,1992.8999999999999
Texas,2019-01-01,2019,1,3.7,1891.7,10659.9,254.3,744.4,893.0,2489.4,205.9,784.5,1757.4,1706.4,1332.9,1952.5,1963.3000000000002
Texas,2019-02-01,2019,2,3.7,1913.4,10752.8,254.9,759.6,898.9,2472.8,207.2,789.0,1777.3,1724.2,1357.7,1988.0,1984.5
Texas,2019-03-01,2019,3,3.6,1916.1,10775.5,253.6,763.1,899.4,2466.9,208.2,790.1,1773.0,1724.5,1378.4,1996.0,1981.2
Texas,2019-04-01,2019,4,3.5,1923.8,10817.4,253.8,769.6,900.4,2469.4,210.1,793.6,1788.8,1732.4,1393.4,1986.7,1998.8999999999999
Texas,2019-05-01,2019,5,3.4,1929.7,10873.7,253.3,774.2,902.2,2475.5,211.1,797.1,1791.1,1739.7,1411.8,1997.3,2002.1999999999998
Texas,2019-06-01,2019,6,3.4,1940.6,10895.7,252.4,778.6,909.6,2486.8,213.1,803.9,1801.9,1730.9,1430.7,1970.6,2015.0
Texas,2019-07-01,2019,7,3.5,1942.4,10838.3,250.8,781.0,910.6,2494.4,210.6,807.7,1814.5,1730.1,1427.5,1899.4,2025.1
Texas,2019-08-01,2019,8,3.5,1945.7,10878.7,249.5,785.6,910.6,2502.6,211.9,810.7,1826.9,1751.8,1423.5,1899.9,2038.8000000000002
Texas,2019-09-01,2019,9,3.5,1939.0,10900.4,245.8,785.0,908.2,2495.1,210.0,808.7,1815.9,1754.6,1404.4,1965.6,2025.9
Texas,2019-10-01,2019,10,3.5,1935.6,11004.9,243.6,788.4,903.6,2521.2,211.1,812.0,1837.4,1766.0,1400.7,2008.4,2048.5
Texas,2019-11-01,2019,11,3.5,1936.2,11107.7,240.1,786.1,910.0,2589.0,213.0,814.5,1847.5,1773.3,1397.3,2023.8,2060.5
Texas,2019-12-01,2019,12,3.5,1926.3,11101.6,236.6,778.5,911.2,2600.9,214.1,816.5,1834.8,1770.7,1397.8,2019.2,2048.9
Texas,2020-01-01,2020,1,3.5,1904.6,10928.2,234.8,765.2,904.6,2522.7,211.9,811.6,1814.7,1760.9,1370.1,1995.3,2026.6000000000001
Texas,2020-02-01,2020,2,3.6,1918.4,11005.7,235.0,776.6,906.8,2504.2,211.8,815.6,1836.3,1776.3,1388.8,2025.0,2048.1
Texas,2020-03-01,2020,3,5.0,1914.0,10954.0,232.4,777.3,904.3,2496.4,210.2,814.1,1821.0,1768.6,1372.0,2030.2,2031.2
Texas,2020-04-01,2020,4,12.8,1781.6,9732.5,206.5,725.3,849.8,2297.3,194.1,790.5,1685.9,1598.8,858.6,1969.9,1880.0
Texas,2020-05-01,2020,5,11.7,1771.4,10001.8,186.7,733.2,851.5,2350.7,193.8,792.2,1695.7,1648.6,1020.8,1941.7,1889.5
Texas,2020-06-01,2020,6,10.1,1770.6,10239.9,176.5,735.4,858.7,2413.3,195.2,797.6,1711.8,1670.9,1144.2,1917.3,1907.0
Texas,2020-07-01,2020,7,9.3,1748.2,10211.2,171.7,724.3,852.2,2423.0,194.7,798.8,1737.0,1664.3,1124.1,1881.7,1931.7
Texas,2020-08-01,2020,8,8.0,1745.3,10311.3,171.0,722.4,851.9,2442.3,194.5,801.2,1757.0,1677.7,1137.1,1912.5,1951.5
Texas,2020-09-01,2020,9,7.7,1740.6,10397.4,169.8,719.6,851.2,2452.1,197.5,800.5,1750.4,1683.5,1154.2,1968.4,1947.9
Texas,2020-10-01,2020,10,7.1,1750.6,10577.2,171.3,725.6,853.7,2507.1,197.5,809.1,1793.5,1710.4,1189.0,1971.2,1991.0
Texas,2020-11-01,2020,11,7.0,1752.3,10679.7,171.5,723.9,856.9,2565.2,198.3,812.4,1813.0,1717.7,1195.2,1978.9,2011.3
Texas,2020-12-01,2020,12,6.9,1754.3,10711.1,172.4,719.8,862.1,2579.7,199.4,815.6,1818.7,1721.1,1201.0,1978.5,2018.1000000000001
Texas,2021-01-01,2021,1,6.8,1735.9,10547.9,173.5,706.3,856.1,2506.0,199.9,812.2,1803.8,1702.4,1177.9,1951.6,2003.7
Texas,2021-02-01,2021,2,6.6,1741.3,10573.1,174.4,709.1,857.8,2492.8,200.1,815.0,1813.7,1706.1,1182.5,1968.1,2013.8
Texas,2021-03-01,2021,3,6.4,1771.5,10680.0,176.4,731.8,863.3,2506.3,201.0,822.1,1835.8,1712.4,1228.1,1969.5,2036.8
Texas,2021-04-01,2021,4,6.2,1774.3,10766.2,177.9,735.1,861.3,2500.7,202.8,826.4,1857.2,1727.2,1267.4,1974.6,2060.0
Texas,2021-05-01,2021,5,6.0,1773.8,10843.0,177.7,733.3,862.8,2518.8,204.7,828.6,1872.9,1727.7,1299.7,1974.3,2077.6
Texas,2021-06-01,2021,6,5.8,1787.7,10897.3,178.8,737.5,871.4,2537.4,207.8,835.6,1881.6,1726.7,1334.7,1949.5,2089.4
Texas,2021-07-01,2021,7,5.6,1800.7,10932.9,181.7,742.1,876.9,2556.1,210.6,844.8,1911.7,1734.7,1350.1,1896.0,2122.3
Texas,2021-08-01,2021,8,5.3,1802.5,10967.7,182.4,741.6,878.5,2564.4,211.5,848.1,1926.5,1746.8,1345.5,1897.2,2138.0
Texas,2021-09-01,2021,9,5.0,1802.9,11035.3,182.3,743.4,877.2,2573.1,211.3,847.8,1937.9,1745.1,1332.4,1962.3,2149.2000000000003
Texas,2021-10-01,2021,10,4.8,1829.3,11251.1,185.2,757.1,887.0,2629.1,215.0,862.9,1999.8,1772.0,1345.0,1994.8,2214.8
Texas,2021-11-01,2021,11,4.6,1837.7,11354.4,187.0,757.2,893.5,2697.6,216.4,867.1,2014.9,1775.2,1345.9,2004.5,2231.3
Texas,2021-12-01,2021,12,4.5,1847.0,11387.9,188.3,757.3,901.4,2731.3,219.0,870.7,2006.3,1773.9,1354.2,2000.6,2225.3
Texas,2022-01-01,2022,1,4.3,1824.3,11188.7,188.2,743.0,893.1,2647.9,219.5,864.2,1984.9,1752.1,1322.1,1974.2,2204.4
Texas,2022-02-01,2022,2,4.1,1856.3,11325.1,192.0,760.6,903.7,2669.3,221.0,870.4,2020.6,1767.2,1347.3,1996.4,2241.6
Texas,2022-03-01,2022,3,4.0,1868.1,11361.4,192.9,766.1,909.1,2668.9,223.3,872.8,2023.0,1768.2,1369.8,2000.4,2246.3
Texas,2022-04-01,2022,4,3.9,1888.5,11472.6,195.8,775.1,917.6,2679.0,226.1,882.1,2052.9,1790.9,1400.8,1998.4,2279.0
Texas,2022-05-01,2022,5,3.8,1898.5,11518.8,197.5,780.0,921.0,2679.6,228.9,885.7,2058.8,1795.5,1421.7,1999.6,2287.7000000000003
Texas,2022-06-01,2022,6,3.8,1913.6,11526.4,198.2,786.6,928.8,2685.4,231.3,890.8,2059.3,1786.1,1446.7,1973.0,2290.6000000000004
Texas,2022-07-01,2022,7,3.8,1930.9,11563.2,202.4,791.7,936.8,2704.6,236.4,902.5,2093.1,1801.2,1451.2,1913.9,2329.5
Texas,2022-08-01,2022,8,3.7,1937.6,11616.2,204.7,793.8,939.1,2714.8,235.5,905.3,2104.8,1820.2,1448.5,1928.2,2340.3
Texas,2022-09-01,2022,9,3.8,1946.7,11671.1,206.4,798.8,941.5,2720.3,234.9,906.0,2099.4,1831.9,1430.3,1991.8,2334.3
Texas,2022-10-01,2022,10,3.9,1955.5,11788.2,208.4,803.0,944.1,2744.3,235.4,913.1,2123.8,1850.5,1429.9,2028.4,2359.2000000000003
Texas,2022-11-01,2022,11,4.0,1959.7,11867.8,208.5,801.5,949.7,2793.8,238.2,913.4,2126.9,1859.9,1431.2,2039.9,2365.1
Texas,2022-12-01,2022,12,4.1,1965.1,11852.8,209.6,800.2,955.3,2817.9,237.8,913.7,2105.0,1854.9,1427.0,2037.8,2342.8
Texas,2023-01-01,2023,1,4.1,1955.1,11715.3,211.4,794.7,949.0,2743.3,236.8,907.8,2091.2,1848.9,1419.4,2013.3,2328.0
Texas,2023-02-01,2023,2,4.1,1975.9,11792.3,214.4,806.3,955.2,2731.5,236.7,912.4,2101.4,1868.6,1440.2,2040.5,2338.1
Texas,2023-03-01,2023,3,4.1,1986.6,11827.8,215.1,814.3,957.2,2729.8,236.4,913.8,2096.7,1872.2,1467.5,2047.0,2333.1
Texas,2023-04-01,2023,4,4.0,1988.6,11873.5,213.3,815.7,959.6,2732.6,235.9,914.8,2108.8,1884.7,1478.0,2053.1,2344.7000000000003
Texas,2023-05-01,2023,5,4.0,1996.1,11915.4,213.8,819.7,962.6,2739.2,235.2,917.2,2104.7,1891.8,1499.1,2060.7,2339.8999999999996
Texas,2023-06-01,2023,6,4.0,2019.0,11941.5,215.5,829.3,974.2,2750.0,234.9,923.8,2103.8,1891.4,1529.2,2033.3,2338.7000000000003
Texas,2023-07-01,2023,7,4.0,2012.8,11847.2,215.2,826.8,970.8,2743.7,233.9,924.1,2109.8,1882.0,1515.1,1962.7,2343.7000000000003
Texas,2023-08-01,2023,8,4.0,2016.0,11894.6,216.1,828.4,971.5,2749.7,232.2,924.7,2110.9,1900.9,1510.0,1992.0,2343.1
Texas,2023-09-01,2023,9,4.0,2022.9,11936.7,215.8,835.6,971.5,2747.2,229.5,922.4,2101.1,1909.6,1492.4,2061.3,2330.6
Texas,2023-10-01,2023,10,4.0,2027.6,12034.4,216.2,838.2,973.2,2770.8,229.4,924.0,2122.0,1921.5,1489.6,2100.3,2351.4
Texas,2023-11-01,2023,11,4.0,2025.9,12104.7,215.3,835.6,975.0,2822.9,228.7,922.6,2128.1,1922.4,1486.9,2116.2,2356.7999999999997
Texas,2023-12-01,2023,12,4.0,2032.4,12092.3,216.1,836.2,980.1,2840.9,228.3,923.3,2105.5,1919.4,1486.8,2115.0,2333.8
Texas,2024-01-01,2024,1,4.0,2017.4,11907.0,217.2,824.0,976.2,2766.8,227.1,913.6,2083.2,1902.5,1457.1,2089.6,2310.2999999999997
Texas,2024-02-01,2024,2,4.0,2043.8,11977.3,220.6,841.8,981.4,2750.0,226.2,916.1,2094.6,1918.8,1475.6,2121.6,2320.7999999999997
Texas,2024-03-01,2024,3,4.0,2051.1,12001.6,220.5,848.3,982.3,2743.3,226.1,916.9,2092.1,1914.8,1500.8,2130.2,2318.2
Texas,2024-04-01,2024,4,4.1,2051.1,12053.3,220.6,847.7,982.8,2746.6,225.9,919.1,2099.0,1928.8,1519.7,2130.0,2324.9
Texas,2024-05-01,2024,5,4.1,2057.0,12100.2,219.9,853.5,983.6,2754.5,225.1,921.1,2102.2,1931.8,1539.4,2135.8,2327.2999999999997
Texas,2024-06-01,2024,6,4.1,2068.3,12096.0,220.4,859.1,988.8,2760.6,227.3,927.8,2104.4,1922.8,1555.3,2098.6,2331.7000000000003
Texas,2024-07-01,2024,7,4.2,2059.2,11984.8,219.1,855.1,985.0,2756.1,226.7,930.2,2098.9,1918.4,1531.7,2028.5,2325.6
Texas,2024-08-01,2024,8,4.2,2072.9,12068.9,219.0,868.0,985.9,2770.8,225.4,930.4,2120.4,1944.2,1532.9,2051.7,2345.8
Texas,2024-09-01,2024,9,4.2,2076.3,12097.6,219.1,872.5,984.7,2765.9,224.7,930.2,2111.4,1949.8,1514.9,2108.9,2336.1
Texas,2024-10-01,2024,10,4.2,2085.4,12205.1,218.3,881.8,985.3,2782.9,224.2,936.2,2137.0,1966.6,1519.6,2144.0,2361.2
Texas,2024-11-01,2024,11,4.2,2087.5,12282.6,215.6,883.7,988.2,2831.3,224.6,938.3,2142.8,1973.3,1517.2,2162.1,2367.4
Texas,2024-12-01,2024,12,4.1,2085.3,12275.9,214.6,880.2,990.5,2860.0,225.5,938.6,2123.2,1969.3,1517.8,2152.5,2348.7
Texas,2025-01-01,2025,1,4.1,2063.7,12081.6,213.5,867.6,982.6,2780.3,223.7,931.4,2095.6,1959.2,1480.4,2127.8,2319.2999999999997
Texas,2025-02-01,2025,2,4.1,2087.6,12146.5,215.9,885.4,986.3,2772.1,223.6,935.2,2103.2,1974.5,1496.1,2154.3,2326.7999999999997
Texas,2025-03-01,2025,3,4.1,2095.4,12155.6,215.7,893.1,986.6,2763.7,222.9,935.2,2096.5,1969.8,1522.3,2157.4,2319.4
Texas,2025-04-01,2025,4,4.1,2102.1,12218.3,216.0,898.9,987.2,2764.7,223.0,939.2,2119.8,1981.3,1543.3,2154.8,2342.8
Texas,2025-05-01,2025,5,4.1,2106.0,12250.6,214.7,904.4,986.9,2768.5,223.5,939.7,2122.8,1982.9,1560.8,2156.8,2346.3
Texas,2025-06-01,2025,6,4.1,2110.4,12193.5,212.8,907.6,990.0,2767.8,225.7,943.1,2117.4,1959.2,1564.8,2118.1,2343.1
Texas,2025-07-01,2025,7,4.2,2106.3,12119.0,211.8,905.9,988.6,2772.2,226.1,946.4,2123.6,1966.5,1550.7,2039.4,2349.7
Texas,2025-08-01,2025,8,4.2,2105.7,12159.6,210.9,910.2,984.6,2775.3,224.0,946.2,2135.2,1985.0,1543.3,2060.1,2359.2
Texas,2025-09-01,2025,9,4.3,2099.1,12174.9,209.4,908.7,981.0,2763.3,220.4,942.8,2120.2,1987.0,1525.7,2127.2,2340.6
Texas,2025-10-01,2025,10,,2103.9,12263.0,210.1,910.4,983.4,2786.3,221.4,944.9,2132.7,1998.7,1531.2,2155.1,2354.1
Texas,2025-11-01,2025,11,4.3,2097.8,12318.2,206.7,909.8,981.3,2825.0,220.5,945.9,2139.2,2007.0,1520.8,2164.0,2359.7
Texas,2025-12-01,2025,12,4.3,2097.5,12348.6,208.8,903.8,984.9,2858.8,219.8,949.4,2141.9,2007.8,1515.4,2161.4,2361.7000000000003
Texas,2026-01-01,2026,1,4.3,2082.6,12180.2,207.6,902.7,972.3,2786.7,215.7,938.3,2118.2,2000.2,1505.5,2123.3,2333.8999999999996
Texas,2026-02-01,2026,2,4.3,2087.6,12219.1,206.6,907.2,973.8,2771.6,216.0,936.1,2136.8,2002.5,1512.2,2152.8,2352.8
Utah,2016-01-01,2016,1,3.5,218.1,1169.1,9.1,84.5,124.5,262.9,36.2,80.6,194.6,188.2,132.9,235.2,230.8
Utah,2016-02-01,2016,2,3.5,219.6,1179.3,8.8,85.8,125.0,263.1,37.1,81.2,195.1,190.1,135.2,238.8,232.2
Utah,2016-03-01,2016,3,3.5,222.2,1186.8,8.8,88.3,125.1,265.1,36.7,81.1,196.8,190.4,137.5,240.2,233.5
Utah,2016-04-01,2016,4,3.4,224.9,1194.6,8.7,91.1,125.1,265.4,36.8,81.1,199.4,191.3,138.7,242.9,236.2
Utah,2016-05-01,2016,5,3.4,226.7,1193.6,8.6,92.8,125.3,267.0,37.1,81.5,200.4,187.1,136.5,244.8,237.5
Utah,2016-06-01,2016,6,3.3,228.5,1197.3,8.5,94.1,125.9,268.0,37.5,82.0,201.8,186.1,141.3,240.8,239.3
Utah,2016-07-01,2016,7,3.3,230.9,1186.3,8.6,95.3,127.0,268.8,38.2,82.9,204.6,184.5,143.2,223.7,242.8
Utah,2016-08-01,2016,8,3.3,231.2,1194.0,8.6,95.6,127.0,270.3,38.9,83.7,205.7,187.1,143.3,224.5,244.6
Utah,2016-09-01,2016,9,3.2,230.6,1215.0,8.4,94.8,127.4,270.2,38.0,83.5,204.1,195.3,140.9,243.3,242.1
Utah,2016-10-01,2016,10,3.2,230.8,1220.7,8.3,94.8,127.7,271.1,38.3,84.3,205.7,196.7,138.7,246.4,244.0
Utah,2016-11-01,2016,11,3.2,230.5,1224.0,8.2,94.4,127.9,277.0,38.4,84.2,204.8,197.9,135.8,246.6,243.20000000000002
Utah,2016-12-01,2016,12,3.2,228.6,1226.3,8.1,92.0,128.5,279.3,38.5,84.4,203.8,196.3,139.0,245.7,242.3
Utah,2017-01-01,2017,1,3.2,224.9,1206.3,8.1,88.9,127.9,269.7,38.6,83.3,199.2,195.8,137.8,242.6,237.79999999999998
Utah,2017-02-01,2017,2,3.2,227.0,1214.5,8.2,90.2,128.6,269.0,39.3,83.5,199.0,197.8,140.2,246.2,238.3
Utah,2017-03-01,2017,3,3.2,231.0,1221.9,8.4,93.4,129.2,270.3,38.9,83.3,200.8,198.7,143.3,246.8,239.70000000000002
Utah,2017-04-01,2017,4,3.2,232.0,1226.9,8.5,94.6,128.9,271.2,38.6,83.4,203.0,199.8,142.4,248.5,241.6
Utah,2017-05-01,2017,5,3.2,235.4,1226.0,8.6,97.3,129.5,271.7,38.8,83.7,204.2,195.0,141.4,250.9,243.0
Utah,2017-06-01,2017,6,3.2,239.7,1227.5,8.9,100.6,130.2,273.3,39.2,84.7,205.9,192.9,146.8,243.5,245.10000000000002
